course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""SPAN 2113-100 -Intermediate Spanish"",",TBD,"Notice: Some Summer Session courses list a \""CONF\"" meeting time on the class schedule in order to restrict students to enrollment in only one course for parts of term by creating a time conflict with other Summer Session courses. There is not an expectation for students to actually meet for those listed times. Consult your College Advisor for potential exceptions.  Prerequisite: 1225 or equivalent. Develops reading skills and control of grammar while cultivating depth of oral and writing ability. Emphasis on expansion of vocabulary and strong re-enforcement of grammatical structures. Reading and discussion of texts of literary and cultural interest. Oral and written assignments. (F, Sp, Su).",May 12 - Jun 6,11 out of 22,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,10:30 am - 12:45 pm,Video Conference,"MTWRF""",,,
"""SPAN 2113-101 -Intermediate Spanish"",",TBD,"Prerequisite: 1225 or equivalent. Develops reading skills and control of grammar while cultivating depth of oral and writing ability. Emphasis on expansion of vocabulary and strong re-enforcement of grammatical structures. Reading and discussion of texts of literary and cultural interest. Oral and written assignments. (F, Sp, Su).",May 12 - Jun 6,8 out of 22,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,10:30 am - 12:45 pm,Video Conference,"MTWRF""",,,
"""SPAN 2113-102 -Intermediate Spanish"",",TBD,"Notice: Some Summer Session courses list a \""CONF\"" meeting time on the class schedule in order to restrict students to enrollment in only one course for parts of term by creating a time conflict with other Summer Session courses. There is not an expectation for students to actually meet for those listed times. Consult your College Advisor for potential exceptions.  Prerequisite: 1225 or equivalent. Develops reading skills and control of grammar while cultivating depth of oral and writing ability. Emphasis on expansion of vocabulary and strong re-enforcement of grammatical structures. Reading and discussion of texts of literary and cultural interest. Oral and written assignments. (F, Sp, Su).",Jun 9 - Jul 3,18 out of 22,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,10:30 am - 12:45 pm,Video Conference,"MTWRF""",,,
"""SPAN 2113-300 -Intermediate Spanish"",",TBD,"Prerequisite: 1225 or equivalent. Develops reading skills and control of grammar while cultivating depth of oral and writing ability. Emphasis on expansion of vocabulary and strong re-enforcement of grammatical structures. Reading and discussion of texts of literary and cultural interest. Oral and written assignments. (F, Sp, Su).",Jul 7 - Aug 1,19 out of 22,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,10:30 am - 12:45 pm,Video Conference,"MTWRF""",,,
"""SPAN 2970-200 -Spanish for Reading"",",TBD,"Special Topics. 1 to 3 hours. May be repeated; maximum credit nine hours. Special topics course for content not currently offered in regularly scheduled courses. May include library and/or laboratory research, and field projects. (Irreg.)",Jun 9 - Jul 3,4 out of 12,Seminar,Synchronous Video Conf/Remote,Max Hours: 9,None,0 Waiting,10:30 am - 12:45 pm,Video Conference,"MTWRF""",,,
"""SPAN 3073-025 -Grammar in Conversation"",",Shawn Gralla,"Prerequisite: SPAN 2223. Aim is to improve students' conversational skills through an active use of the Spanish language. By using a contextualized content-based approach, focuses on seven core communicative functions and engages in meaningful communicative practices through listening and speaking activities related to cinema and other forms of cultural production. (F, Sp)",Jun 9 - Jul 3,12 out of 12,Study Abroad,Traditional In-Person,Not Repeatable,None,No Wait List,Times not - SBOU Puebla,Mexico (OUP) Days not,"available""",,,
"""SPAN 3423-100 -Grammar in Written Comm"",",TBD,"Prerequisite: SPAN 2223. Further develops communicative abilities as well as increasing students' knowledge and ability to produce a variety of forms of cultural production in the Spanish language. Writing as a process that includes brainstorming, organization, outline, drafts and revisions will be learned. Familiarity with authentic texts written in different styles will be developed. (F, Sp)",May 12 - Jun 6,16 out of 19,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,10:30 am - 12:45 pm,Video Conference,"MTWRF""",,,
"""SPAN 3990-001 -Independent Study"",",TBD,"1 to 3 hours. Prerequisite: one course in general area to be studied; permission of instructor and department. May be repeated; maximum credit six hours. Contracted independent study for topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SPAN 4970-025 -Mexican Cuisine & Culture"",",Shawn Gralla,1 to 3 hours. Prerequisite: Senior standing or permission of instructor. May be repeated; maximum credit nine hours. Special topics or seminar course for content not currently offered in regularly scheduled courses. May include library and/or laboratory research and field projects. (Irreg.),Jun 9 - Jul 3,15 out of 15,Study Abroad,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not - SBOU Puebla,Mexico (OUP) Days not,"available""",,,
"""SPAN 4970-026 -Mexican Culture and Lifestyle"",",Diego Valdecantos Monteagudo,1 to 3 hours. Prerequisite: Senior standing or permission of instructor. May be repeated; maximum credit nine hours. Special topics or seminar course for content not currently offered in regularly scheduled courses. May include library and/or laboratory research and field projects. (Irreg.),Jun 9 - Jul 1,15 out of 15,Study Abroad,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not - SBOU Puebla,Mexico (OUP) Days not,"available""",,,
"""SPAN 4990-001 -Independent Study"",",TBD,"1 to 3 hours. Prerequisite: three courses in general area to be studied; permission of instructor and department. May be repeated; maximum credit six hours. Contracted independent study for topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""TESL 5123-300 -SLA for ESL"",",Jie Zhang,"Prerequisite: graduate standing, MA TESOL majors only. Covers the essential topics that underlie English language acquisition, with special emphasis on those that will be most pertinent to students who will be teaching English as a Second Language. Topics include age, individual differences, aptitude, cognition, affect, motivation, the learner environment, and social dimensions of learning. (Irreg.)",Jul 7 - Aug 1,8 out of 8,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,5:30 pm - 8:50 pm,Burton Hall 206,"MWR""",,,
"""TESL 5133-200 -General Linguistics for ESL"",",Dylan Herrick,"Prerequisite: graduate standing, MA TESOL majors only. Covers the essential topics that underlie linguistics, with special emphasis on those that will be most pertinent to students who will be teaching English as a Second Language. Topics include morphology, phonology, semantics, pragmatics, language and the brain, and sociolinguistics, with review of phonetics and grammatical structure. (Irreg.)",Jun 9 - Jul 3,8 out of 8,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,5:30 pm - 8:50 pm,Physical Science Ctr 223,"TWF""",,,
"""TESL 5333-100 -Understanding Cultures for ESL"",",Racquel-Maria Sapien,"Prerequisite: graduate standing and MA TESOL majors only. Examines the interaction between language and culture, with application to teaching ESL. Explores how culture is defined and manifested, its influence on identity and self-concept, how cultural differences affect perceptions and interactions, and culture in the ESL classroom. Grounded in constructivist theories of formal schooling, the course trains culturally responsive teachers. (Irreg.)",May 12 - Jun 6,7 out of 8,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,5:30 pm - 8:50 pm,Kaufman Hall 231,"TWF""",,,
"""TESL 5443-300 -ESL Testing and Assessment"",",Thomas Hoyt,"Prerequisite: graduate standing, MA TESOL majors only. Provides fundamental principles for evaluating and designing assessment processes in ESL classes. Focuses on the most common pedagogical challenge: classroom based assessment for ELLs. Presents treatment of assessing all four macro skills. Considers the validity and utility of standardized tests, the ethics of testing and alternatives in assessment in ESL. (Sp)",Jul 7 - Aug 1,7 out of 8,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,5:30 pm - 8:50 pm,Burton Hall 205,"MWR""",,,
"""TESL 5553-200 -Teaching ESL"",",Sarah Moore,"Prerequisite: graduate standing, MA TESOL majors only, GRAD 5113, GRAD 5123, GRAD 5143. Enables students to identify cultural learning strategies in the ESL/ELL paradigm and use that understanding to overcome barriers to learning in regards to the four macro skills. Analyzes learning and scaffolding techniques to build skills by evaluating metacognitive strategies. Emphasizes classroom management and professionalism. (Su)",Jun 9 - Jul 3,7 out of 8,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,5:30 pm - 8:50 pm,Burton Hall 206,"TWF""",,,
"""UNIV 1013-300 -Foundation to College Learning"",",Lori Stevens,"Prerequisite: departmental permission. This course is intended to assist students in the transition from high school to college. Focus is placed on both the characteristics and behavior of the successful college student. Topics to be covered include, but are not limited to, study skills, time management, goal setting, major and career exploration, financial planning, physical and mental health, and personal and civic responsibility. (F, Su)",Jul 7 - Aug 1,24 out of 24,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,1:30 pm - 3:40 pm,Michael F. Price Hall 3010,"MTWRF""",,,
"""UNIV 1013-301 -Foundation to College Learning"",",Lori Stevens,"Prerequisite: departmental permission. This course is intended to assist students in the transition from high school to college. Focus is placed on both the characteristics and behavior of the successful college student. Topics to be covered include, but are not limited to, study skills, time management, goal setting, major and career exploration, financial planning, physical and mental health, and personal and civic responsibility. (F, Su)",Jul 7 - Aug 1,24 out of 24,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,1:30 pm - 3:40 pm,Michael F. Price Hall 3020,"MTWRF""",,,
