course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""PSCJ 3173-101 -Deviance and Social Control"",",Paul Ketchum,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Students will be introduced to the sociological study of deviance and social control, with a focus on the social construction of deviant behavior and the relative nature of such definitions through time and across cultures. Current research on selected types of deviance will be reviewed to understand the individual and structural dimension of behavior as well as implications for policy (F, Sp, Su)",Aug 19 - Oct 11,36 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 3173-201 -Deviance and Social Control"",",Paul Ketchum,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Students will be introduced to the sociological study of deviance and social control, with a focus on the social construction of deviant behavior and the relative nature of such definitions through time and across cultures. Current research on selected types of deviance will be reviewed to understand the individual and structural dimension of behavior as well as implications for policy (F, Sp, Su)",Oct 14 - Dec 6,30 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 3203-101 -Criminal Justice Admin"",",David Porter,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Covers the development, proliferation, institutionalization, and goals of the components of the criminal justice system and their administration. The course will also cover the ethics of managing justice and punishment. (F, Sp, Su)",Aug 19 - Oct 11,30 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 3223-201 -American Judicial Processes"",",Melissa Inglis,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Acquaints students of criminal justice with the overall structure of state and federal courts, including jurisdiction, sources of law, civil and criminal legal procedures from initial pleadings through appeal, substantive civil and criminal law, and policy issues about the role of the judiciary in representative government. (F, Sp, Su)",Oct 14 - Dec 6,8 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 3413-101 -Crime Scene Processing"",",Rhonda Williams,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Sophomore standing or permission from academic advisor. Introductory training in the process of crime scene management and how to become proficient in recognizing evidence and determining the proper packaging and preservation methods. Topics include basic methods in crime scene photography, sketching, collection, and documentation. (F, Sp, Su)",Aug 19 - Oct 11,19 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 3463-201 -Homeland Security & Threats"",",Rachel Feinstein,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or permission from PACS advisor. An introduction to the organizational and process aspects of Homeland Security at federal, state, and local levels and the emerging threats to the U.S. homeland. (F, Sp, Su)",Oct 14 - Dec 6,33 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4123-101 -Intro to Forensic Science"",",James Maisano,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Using the study and application of science to examine the relationship between science disciplines, and the criminal investigative process, students will be presented with theories and principles related to methods in the recognition, collection, preservation and analysis of physical evidence. Actual forensic cases will be presented and discussed throughout the course. (F, Sp, Su)",Aug 19 - Oct 11,30 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4143-101 -Drugs and Society"",",John Duncan,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Examines the impact of drug abuse on contemporary American society. Students learn about drug regulation and legal issues, how drugs affect the brain and shape behavior, and the various categories of drugs and their characteristics. Also focuses on drug abuse prevention, treating drug dependence, and law enforcement programs to address drugs in society. (F, Sp, Su)",Aug 19 - Oct 11,17 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4243-201 -Police and Policing"",",Jamie Shattuck,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Provides a historical perspective of policing as well as up-to-date information on policing and the issues that police deal with in a post-9/11 society. The course will provide students with a basic understanding of the CSI effect, the creation of the Department of Homeland Security and developments in community policing. The course also highlights the role of officers in society (F, Sp, Su)",Oct 14 - Dec 6,3 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4263-101 -American Correctional System"",",Patrick Calhoun,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. A survey course covering the development of the field of corrections from its early American roots to the present. Included are discussions of the role and function of jails, traditional and modern correctional facilities, private/contract corrections, and probation and parole. (F, Sp, Su)",Aug 19 - Oct 11,24 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4403-101 -Criminal Investigation"",",Charles Gerhart,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Provides students with the theoretical and practical aspects of criminal investigation. Students develop an analytical and practical understanding of investigative methodology, the collection and preservation of physical evidence and explore current crime solving technology. (F, Sp, Su)",Aug 19 - Oct 11,23 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4413-201 -Intell Analysis Law Enforce"",",Elhrick Cerdan,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or permission from academic advisor. A survey of intelligence analysis and the use of data, cyber, and human sources of information to predict, interdict, and investigate crime. Topics include understanding the role of intelligence analysis and dissemination in modern law enforcement and homeland security, crime analysis techniques, geographic information systems, cyber data gathering, and human sources of intelligence. (F, Sp, Su)",Oct 14 - Dec 6,22 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4423-201 -Cyberspace Security"",",Robert Wood,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Provides an in-depth exploration of cyberspace crime and security. An intensive study of the types of crimes committed in cyberspace, a profile of offenders, and current legal issues in cyberspace. Students will explore emerging issues in information assurance and prevention of cyberspace crimes and will examine the proper collection, preservation and examination of digital evidence. (F, Sp, Su)",Oct 14 - Dec 6,21 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4443-101 -Juvenile Delinquency"",",Paul Ketchum,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. An overview of juvenile delinquency in the United States, including current issues. Students will read both classic studies on the emergence of the juvenile system and current research on trends in juvenile delinquency. (F, Sp, Su)",Aug 19 - Oct 11,32 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4453-101 -Human Trafficking"",",Roksana Alavi,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or permission from academic advisor. An examination of human trafficking and slavery, including bonded labor, forced migration, and sex trafficking. Topics include historical and modern examples from both the United States and global contexts, as well as current policies and laws intended to combat human trafficking. (F, Sp, Su)",Aug 19 - Oct 11,35 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4453-201 -Human Trafficking"",",Jennifer Clark,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or permission from academic advisor. An examination of human trafficking and slavery, including bonded labor, forced migration, and sex trafficking. Topics include historical and modern examples from both the United States and global contexts, as well as current policies and laws intended to combat human trafficking. (F, Sp, Su)",Oct 14 - Dec 6,20 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 4493-201 -Org. Crime & Drug Trafficking"",",John Duncan,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or permission from PACS advisor. An examination of trends relating to international drug trafficking and organized crime. Topics include the history of the drug trade, criminal organizations and governments involved in drug trafficking, and emerging issues relating to the digital world and cyberspace. (F, Sp, Su)",Oct 14 - Dec 6,17 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCS 3613-101 -Software & Info Tech Systems"",",John Hassell,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. This course provides students with an overview of core computer technology concepts common to complex modern organizations. Students will be exposed to a range of software and information technology topics needed by managers and decision-makers in a variety of organizations, including core ideas of software, data storage, collaborative work systems, web-based applications, data security, hardware, networks, and programming. (F, Sp)",Aug 19 - Oct 11,36 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSHA 3153-101 -Health Care Ethics & Legality"",",Sonnice Estill,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from adviser. Introduction to the ethical and legal issues caregivers and administrators face in providing health services throughout the lifespan. (F, Sp, Su)",Aug 19 - Oct 11,3 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
