course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""ORGN 5010-001 -Master's Organ--Non-Perform"",",Damin Spritzer,"1 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For master's degree students other than performance majors in their major field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not - Catlett Music,Ctr 247C Days not,"available""",,,
"""ORGN 5020-001 -Master's Organ--Performance"",",Damin Spritzer,"2 to 4 hours. Prerequisite: graduate standing in music; permission of adviser and instructor; 4020 and 4021 or equivalent. May be repeated; maximum credit toward an M.M. degree 10 hours. (F, Sp, Su)",Jan 13 - May 2,4 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 24,None,No Wait List,Times not - Catlett Music,Ctr 247C Days not,"available""",,,
"""ORGN 6000-001 -Doctoral Secondary Organ"",",Damin Spritzer,"1 to 2 hours. Prerequisite: graduate standing in music, permission of adviser or instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For doctoral degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not - Catlett Music,Ctr 247C Days not,"available""",,,
"""ORGN 6010-001 -Doctoral Organ--Non-Perform"",",Damin Spritzer,"2 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated. Doctoral-level study of applied music in the major performance area for students other than performance majors in their primary field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,Times not - Catlett Music,Ctr 247C Days not,"available""",,,
"""ORGN 6020-001 -Doctoral Organ--Performance"",",Damin Spritzer,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,Times not - Catlett Music,Ctr 247C Days not,"available""",,,
"""P E 5990-006 -Special Studies"",",Hamidreza Karami Mirazizi,"1 to 4 hours. Prerequisite: graduate standing in petroleum engineering. May be repeated with change of topic; maximum credit twelve hours. Supervised individual study or specialized research in petroleum engineering. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Sarkeys Energy,Ctr 1114 Days not,"available""",,,
"""P E 5990-007 -Special Studies"",",TBD,"1 to 4 hours. Prerequisite: graduate standing in petroleum engineering. May be repeated with change of topic; maximum credit twelve hours. Supervised individual study or specialized research in petroleum engineering. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Sarkeys Energy,Ctr 1330 Days not,"available""",,,
"""P E 5990-008 -Special Studies"",",Deepak Devegowda,"1 to 4 hours. Prerequisite: graduate standing in petroleum engineering. May be repeated with change of topic; maximum credit twelve hours. Supervised individual study or specialized research in petroleum engineering. (F, Sp, Su)",Jan 13 - May 9,4 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Sarkeys Energy,Ctr 1214 Days not,"available""",,,
"""P E 5990-012 -Special Studies"",",Chandra Rai,"1 to 4 hours. Prerequisite: graduate standing in petroleum engineering. May be repeated with change of topic; maximum credit twelve hours. Supervised individual study or specialized research in petroleum engineering. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Sarkeys Energy,Ctr 1264 Days not,"available""",,,
"""P E 5990-014 -Special Studies"",",Runar Nygaard,"1 to 4 hours. Prerequisite: graduate standing in petroleum engineering. May be repeated with change of topic; maximum credit twelve hours. Supervised individual study or specialized research in petroleum engineering. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Sarkeys Energy,Ctr 1230 Days not,"available""",,,
"""P E 5990-018 -Special Studies"",",Ramadan Ahmed,"1 to 4 hours. Prerequisite: graduate standing in petroleum engineering. May be repeated with change of topic; maximum credit twelve hours. Supervised individual study or specialized research in petroleum engineering. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not - Sarkeys Energy,Ctr 1180 Days not,"available""",,,
"""P E 5990-021 -Special Studies"",",Md Zaman,"1 to 4 hours. Prerequisite: graduate standing in petroleum engineering. May be repeated with change of topic; maximum credit twelve hours. Supervised individual study or specialized research in petroleum engineering. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""P E 5990-022 -Special Studies"",",Ahmad Ghassemi,"1 to 4 hours. Prerequisite: graduate standing in petroleum engineering. May be repeated with change of topic; maximum credit twelve hours. Supervised individual study or specialized research in petroleum engineering. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""P E 5990-023 -Special Studies"",",Xingru Wu,"1 to 4 hours. Prerequisite: graduate standing in petroleum engineering. May be repeated with change of topic; maximum credit twelve hours. Supervised individual study or specialized research in petroleum engineering. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""P E 6980-003 -Research Doctoral Dissertation"",",Bor-Jier Shiau,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr 1346 Days not,"available""",,,
"""P E 6980-004 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr 1350 Days not,"available""",,,
"""P E 6980-005 -Research Doctoral Dissertation"",",Xingru Wu,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr T0201 Days not,"available""",,,
"""P E 6980-006 -Research Doctoral Dissertation"",",Catalin Teodoriu,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr T0203 Days not,"available""",,,
"""P E 6980-007 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,6 out of 6,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr T0317 Days not,"available""",,,
"""P E 6980-008 -Research Doctoral Dissertation"",",Deepak Devegowda,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""P E 6980-009 -Research Doctoral Dissertation"",",Bor-Jier Shiau and Mashhad Fahes,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr T0315 Days not,"available""",,,
"""P E 6980-010 -Research Doctoral Dissertation"",",Rouzbeh Ghanbarnezhad-Moghanlo,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""P E 6980-011 -Research Doctoral Dissertation"",",Mashhad Fahes,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr T0207 Days not,"available""",,,
"""P E 6980-012 -Research Doctoral Dissertation"",",Chandra Rai,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr T0319 Days not,"available""",,,
"""P E 6980-015 -Research Doctoral Dissertation"",",Runar Nygaard,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr T0304 Days not,"available""",,,
"""P E 6980-016 -Research Doctoral Dissertation"",",Hamidreza Karami Mirazizi,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sarkeys Energy,Ctr T0301 Days not,"available""",,,
